data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8983630,804,UKR54494,54494,"30 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 30 March 2022, the Russian forces continued to drop air bombs and missiles at Mariupol, Donetsk. The building of the Red Cross where people usually seek safety was hit. Casualties unknown.",0,1649184811,UKR
8983630,804,UKR54494,54494,"30 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 30 March 2022, the Russian forces continued to drop air bombs and missiles at Mariupol, Donetsk. The building of the Red Cross where people usually seek safety was hit. Casualties unknown.",0,1649184811,UKR
8983085,804,UKR54485,54485,"29 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 29 March 2022, 936 people from Mariupol, Donetsk, were evacuated to Zaporizhia.",0,1649184810,UKR
8983635,804,UKR54493,54493,"29 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 29 March 2022, Russian forces clashed with the Ukrainian Army in Mariupol, Donetsk. Casualties unknown.",0,1649184811,UKR
8983635,804,UKR54493,54493,"29 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 29 March 2022, Russian forces clashed with the Ukrainian Army in Mariupol, Donetsk. Casualties unknown.",0,1649184811,UKR
8982969,804,UKR54492,54492,"28 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Ministry of Defence of Ukraine",Other-National,"On 28 March 2022, there was an armed clash between Ukrainian forces, including Azov battalion, and Russian forces in Mariupol, Donetsk. Casualties unknown.",0,1649184809,UKR
8982969,804,UKR54492,54492,"28 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Ministry of Defence of Ukraine",Other-National,"On 28 March 2022, there was an armed clash between Ukrainian forces, including Azov battalion, and Russian forces in Mariupol, Donetsk. Casualties unknown.",0,1649184809,UKR
8983153,804,UKR54484,54484,"27 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"Displacement: On 27 March 2022, Russian occupation forces illegally deported to the territory of the Russian Federation Ukrainian citizens, who were in Mariupol, Donetsk. The approximate number of deported people since the beginning of war amounts to 20 000 - 30 000.",0,1649184810,UKR
8983638,804,UKR54491,54491,"27 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 27 March 2022, there was an armed clash between Ukrainian forces, including Azov battalion, and Russian forces in Mariupol, Donetsk. Casualties unknown.",0,1649184811,UKR
8983638,804,UKR54491,54491,"27 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 27 March 2022, there was an armed clash between Ukrainian forces, including Azov battalion, and Russian forces in Mariupol, Donetsk. Casualties unknown.",0,1649184811,UKR
8983743,804,UKR54482,54482,"27 March 2022",2022,2,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,Segodnya,National,"Displacement: Around 27 March 2022, Russian forces forcibly deported children without parents from Mariupol to Donetsk.",0,1649184812,UKR
8982967,804,UKR54489,54489,"26 March 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Russia (2000-)",,8,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Suspilne Media; 24 Channel",National,"On 26 March 2022, Russian forces forcibly abducted medical personnel and patients of city hospital No. 1. and took them in unknown direction in Mariupol, Donetsk.",0,1649184809,UKR
8982967,804,UKR54489,54489,"26 March 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Civilians (Ukraine)","Health Workers (Ukraine)",7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Suspilne Media; 24 Channel",National,"On 26 March 2022, Russian forces forcibly abducted medical personnel and patients of city hospital No. 1. and took them in unknown direction in Mariupol, Donetsk.",0,1649184809,UKR
8982968,804,UKR54490,54490,"26 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine; 24 Channel",Other-National,"On 26 March 2022, there was an armed clash between Ukrainian forces, including Azov battalion, and Russian forces in Mariupol, Donetsk. Casualties unknown. During the day, Azov battalion destroyed 3 Russian tanks and shot down 1 BMD.",0,1649184809,UKR
8982968,804,UKR54490,54490,"26 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine; 24 Channel",Other-National,"On 26 March 2022, there was an armed clash between Ukrainian forces, including Azov battalion, and Russian forces in Mariupol, Donetsk. Casualties unknown. During the day, Azov battalion destroyed 3 Russian tanks and shot down 1 BMD.",0,1649184809,UKR
8921282,804,UKR53936,53936,"25 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) Special Operations Detachment Azov; Police Forces of Ukraine (2019-) State Border Guard Service",1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Segodnya; DPR Armed Forces Press Service; Novoye Vremya Ukraine; Liveuamap; Ukrinform","Local partner-New media","On 25 March 2022, Russian forces shelled civilian buildings in Mariupol, Donetsk. Ukrainian forces, particularly Azov fighters and border guards, responded with fire, firing grenade launchers, destroying two BMD vehicles, five trucks, a tank, a howitzer, and damaging one armored vehicle. One civilian died, as well as around 20 Russian soldiers. 20 people were wounded.",21,1648582626,UKR
8921282,804,UKR53936,53936,"25 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Segodnya; DPR Armed Forces Press Service; Novoye Vremya Ukraine; Liveuamap; Ukrinform","Local partner-New media","On 25 March 2022, Russian forces shelled civilian buildings in Mariupol, Donetsk. Ukrainian forces, particularly Azov fighters and border guards, responded with fire, firing grenade launchers, destroying two BMD vehicles, five trucks, a tank, a howitzer, and damaging one armored vehicle. One civilian died, as well as around 20 Russian soldiers. 20 people were wounded.",21,1648582626,UKR
8921307,804,UKR54010,54010,"24 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,70,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"DPR Armed Forces Press Service; 24 Channel",Other-National,"Displacement: On 24 March 2022, residents of Mariupol were evacuated from Mariupol, Donetsk to Zaporizhia. Russian forces attempted to block the buses from entering the city, however, the evacuation was eventually carried out.",0,1648582626,UKR
8921441,804,UKR54310,54310,"24 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-) Special Operations Detachment Azov",,1,18,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"24 Channel",National,"On 24 March 2022, Azov Battalion shelled a Russian military convoy near Mariupol, Donetsk as a result of which 1 BBM and 3 trucks were destroyed. Casualties unknown.",0,1648582627,UKR
